"x1","x2","x3","y"
91.7972657552518,49.6115371790597,69.5798599533178,2.82944977370983
75.5251750583528,1.85561853951317,58.6095365121707,4.06418269949956
73.2577525841947,26.9589863287763,30.3434478159386,8.07667065415487
9.36978992997666,103.249416472157,53.2177392464155,7.21371348189156
21.1737245748583,72.0890296765589,15.405135045015,8.17659403161172
63.8212737579193,32.4208069356452,17.6692230743581,4.54353320206199
15.3717905968656,102.584194731577,4.59819939979993,6.10061895970049
43.8479493164388,89.5248416138713,50.9536512170724,5.45629972407977
23.0743581193731,90.6802267422474,45.9586528842948,6.23172009408132
71.190396798933,101.463821273758,28.756252084028,5.06464022234787
52.5508502834278,23.457819273091,1.84394798266089,8.95076756617496
6.00200066688896,80.0016672224075,12.5108369456485,2.61426481128649
35.4784928309437,52.1673891297099,62.7409136378793,5.8925708465992
9.63654551517172,66.9073024341447,29.0363454484828,3.23864716911091
13.4711570523508,31.6505501833945,29.9233077692564,9.173385443852
74.4581527175725,31.6155385128376,51.4671557185729,6.2508400338031
68.2227409136379,53.6728909636545,44.161387129043,8.18015094749657
96.7989329776592,10.8886295431811,23.457819273091,3.14568812756121
84.5281760586862,16.0703567855952,31.0903634544848,9.25179271306297
11.403801267089,30.0750250083361,34.6848949649883,3.05717504218818
26.5088362787596,91.2054018006002,40.9869956652217,7.82112979989022
77.3257752584195,20.3067689229743,4.76158719573191,8.15120561718956
77.1257085695232,49.1213737912637,59.0063354451484,6.80586617945046
92.7309103034345,104.124708236079,53.9879959986662,2.31356328860537
25.3084361453818,8.61287095698566,9.91997332444148,3.87026667386355
46.6822274091364,53.9529843281094,44.7915971990664,4.48113159791788
26.3087695898633,12.3941313771257,42.4574858286095,5.39981349234199
93.3311103701234,29.619873291097,27.1223741247082,4.63766585306192
33.6112037345782,26.7139046348783,8.93964654884962,7.2968127946253
85.8952984328109,81.3321107035678,34.9883294431477,5.18949101251449
66.48882960987,91.8706235411804,45.5851950650217,2.82199128008176
18.972990996999,83.2227409136379,55.7619206402134,7.35636506276442
20.8069356452151,56.1587195731911,18.5328442814271,8.66916622149416
77.0590196732244,57.1040346782261,55.6685561853951,4.79597292298285
62.5875291763921,27.9393131043681,50.6268756252084,3.48255652081245
1.40046682227409,54.8282760920307,14.6582194064688,3.63234534581711
98.8329443147716,56.893964654885,54.7815938646215,4.91428858047441
64.6882294098033,26.7489163054351,61.2237412470824,5.61964424157124
33.1110370123374,57.1740580193398,48.8296098699566,8.50896152918157
45.3817939313104,57.3141047015672,57.7925975325108,4.68103479798107
3.70123374458153,58.2944314771591,16.3621207069023,4.46515642530697
25.4418139379793,91.240413471157,14.6815605201734,10.2930942642336
53.8179393131044,79.7915971990663,43.0410136712237,8.28820008070494
57.8526175391797,53.1827275758586,2.03067689229743,8.21679689364823
5.7352450816939,18.5911970656886,42.8542847615872,7.79244817410257
75.6918972990997,72.5091697232411,40.4501500500167,7.01183509837907
74.2580860286762,16.2104034678226,0.606868956318773,4.87148352841117
25.241747249083,12.9893297765922,49.9266422140714,8.87960726008656
38.812937645882,86.3037679226409,48.4094698232744,5.75947253012653
30.1767255751917,90.6102034011337,13.7012337445815,9.27209660684684
5.70190063354451,68.7979326442147,67.4558186062021,5.04384213384836
97.2657552517506,80.7369123041014,28.056018672891,4.35155131243923
58.3861287095699,31.8256085361787,39.5165055018339,8.9316730875213
49.083027675892,28.7095698566189,43.134378126042,9.4273289355095
2.60086695565188,31.9656552184061,14.2614204734912,3.30582524137461
9.33644548182728,62.0756918972991,48.7595865288429,1.96563978443065
45.94864954985,3.64121373791264,19.5365121707236,4.56553901527226
13.7045681893965,102.024008002668,11.4138046015338,7.95358775779616
73.0576858952984,51.1170390130043,35.3851283761254,10.763062307677
91.1637212404135,86.513837945982,30.2500833611204,3.96852752235667
44.5148382794265,24.2280760253418,45.4918306102034,5.80006127824462
77.2590863621207,47.1957319106369,40.3334444814938,8.35467608737407
20.6402134044682,46.8806268756252,56.0186728909636,4.77672637455531
52.7175725241747,95.4068022674225,25.3251083694565,6.74563196591216
6.80226742247416,66.5221740580193,2.42747582527509,4.98707752369231
96.0653551183728,103.459486495498,60.1033677892631,3.64101323706475
79.6932310770257,88.9296432144048,63.7445815271757,7.05185796567609
98.5995331777259,30.6002000666889,33.727909303101,4.49640958172357
22.1740580193398,49.9966655551851,68.4594864954985,7.25325308846463
9.50316772257419,12.7442480826942,34.3814604868289,5.80218115124709
93.4978326108703,58.539513171057,22.3374458152718,2.34494682440649
1.30043347782594,27.1340446815605,62.1573857952651,-1.26141408684152
60.6202067355785,11.8339446482161,25.9786595531844,5.61765685732666
21.0403467822608,58.1543847949316,28.5228409469823,6.46513293317012
36.3454484828276,60.675225075025,32.4441480493498,6.47824626016799
89.6965655218406,66.4521507169056,65.4018006002001,4.54854572230783
83.7612537512504,42.7842614204735,46.7522507502501,2.86357751296519
25.7752584194732,29.8999666555518,17.4358119373124,6.631387426685
99.0996998999667,57.8042680893631,64.3514504834945,0.662682494462296
66.8889629876626,92.7109036345448,14.9849949983328,8.47114884999905
57.2190730243414,95.7219073024341,19.2564188062688,7.72363334075279
28.6095365121707,76.8856285428476,13.4211403801267,9.90997091014183
39.5465155051684,22.1973991330443,58.1427142380794,8.8738619440794
46.215405135045,52.2024008002668,42.2240746915639,6.76364797544228
