"x1","x2","x3","y"
84.7949316438813,55.9836612204068,19.7699233077693,6.42807529232335
18.3394464821607,98.592864288096,9.82660886962321,6.96536679113923
61.8206068689563,46.9156385461821,14.7982660886962,7.86197862483309
63.4544848282761,55.5285095031677,16.105368456152,6.93841584920718
70.0900300100033,87.7392464154718,63.3711237079026,5.88000358306477
73.5578526175392,70.3384461487162,41.0336778926309,7.87383134990474
13.7379126375458,28.7445815271757,51.6538846282094,7.76766854131428
80.2934311437146,32.9109703234411,20.1900633544515,4.91201460419545
21.6072024008003,95.6518839613204,62.7875958652884,8.59089825204373
41.3471157052351,99.783261087029,59.2630876958986,6.32618436702392
70.5568522840947,60.2900966988996,49.623207735912,6.73567669834104
90.9969989996666,7.56252084028009,30.4368122707569,3.10920868433362
21.2070690230077,80.0716905635212,23.5278426142047,8.4658294681335
93.297765921974,20.4118039346449,22.2440813604535,3.99951428765801
36.9456485495165,23.702900966989,19.6532177392464,7.58038813349577
4.9349783261087,36.972324108036,50.0200066688896,2.74139502659434
92.3641213737913,66.0320106702234,62.810936978993,4.2980653802142
53.1510503501167,83.6078692897632,6.93231077025675,6.32558935077777
20.3734578192731,13.0943647882628,33.2144048016005,7.32378193673125
92.0640213404468,57.2090696898966,66.3121040346782,5.27804124167905
82.8276092030677,74.5748582860954,63.6512170723574,4.01241560646462
6.26875625208403,28.6395465155052,23.9713237745915,5.63005555624711
95.2317439146382,79.4414804934978,37.9293097699233,4.394193376679
53.7512504168056,81.2270756918973,51.7705901967322,7.31699836899807
60.9536512170724,36.5521840613538,49.1563854618206,7.51948105336785
51.5171723907969,15.5101700566856,29.6432144048016,7.39918672521452
56.0853617872624,3.15105035011671,17.295765255085,5.88069767335815
26.0753584528176,41.5938646215405,3.50116705568523,7.42486893461526
18.4728242747583,56.5788596198733,69.6965655218406,7.40641818293848
38.9129709903301,37.6025341780594,15.4984994998333,7.17066971051749
76.592197399133,51.2220740246749,50.5101700566856,6.04994220941371
49.0496832277426,73.944648216072,42.8776258752918,5.23875571655993
35.511837279093,50.1717239079693,8.30943647882627,7.18417061536554
80.3601200400133,52.8326108702901,58.4928309436479,4.64214677167845
97.5991997332444,33.8562854284762,31.1837279093031,4.97523277987776
76.5255085028343,42.6442147382461,37.8592864288096,5.35071752885644
90.0966988996332,82.5225075025008,19.2330776925642,2.98833176918751
18.8062687562521,64.5265088362788,31.2304101367122,9.06702797402996
3.76792264088029,44.5348449483161,42.0140046682227,2.74236659690455
48.5828609536512,48.9113037679226,12.8609536512171,7.12947303680269
27.0423474491497,50.8719573191064,52.0273424474825,6.36195472955084
18.106035345115,39.108036012004,19.4431477159053,5.20421210005562
65.7885961987329,27.6592197399133,1.14371457152384,6.60474040024592
86.6288762920974,65.0866955651884,20.1200400133378,6.60002316510512
10.5368456152051,26.783927975992,57.2324108036012,6.48451148145136
9.90330110036679,85.7085695231744,42.4808269423141,5.43015535728815
89.4964988329443,25.4534844948316,5.60186728909636,6.19675714842806
11.4371457152384,21.9873291097032,59.3797932644215,7.17009410521854
31.5105035011671,30.9153051017006,11.8339446482161,4.83670959216306
90.2634211403801,61.8306102034011,9.38312770923641,4.53300448022762
42.1807269089697,74.1547182394131,54.9449816605535,7.14425883644937
97.3657885961987,44.8499499833278,24.0413471157052,3.60696619432585
36.6455485161721,23.8779593197733,47.9193064354785,7.24755605140688
41.4804934978326,96.8772924308103,9.03301100366789,7.50331509417222
29.7432477492498,27.5191730576859,4.80826942314105,6.19544290020047
67.2557519173058,79.9666555518506,11.1103701233745,6.95171326976965
50.4501500500167,39.4231410470157,35.6652217405802,5.39005878862309
59.9533177725909,50.2067355785262,10.5268422807603,5.58697352617781
8.26942314104702,54.2330776925642,14.5181727242414,6.25243167383123
82.5275091697232,61.2704234744915,25.0450150050017,5.82466936643583
25.0750250083361,69.3231077025675,3.54784928309436,7.1566919454407
26.7089029676559,94.32144048016,14.8916305435145,7.37067443788337
41.0470156718906,64.4214738246082,57.1623874624875,6.51168440170648
90.3301100366789,89.3147715905302,35.8286095365122,3.69263626619001
26.3421140380127,84.9033011003668,41.943981327109,7.13667132730395
38.1460486828943,67.1523841280427,31.4638212737579,6.93381648019606
54.1180393464488,88.159386462154,55.9486495498499,7.84021441879638
61.62054018006,42.3641213737913,29.7365788596199,7.10974961346995
13.2044014671557,56.2987662554185,2.54418139379793,8.00318971015487
76.2920973657886,22.9676558852951,49.4364788262754,7.52956925446861
28.9763254418139,47.2307435811937,57.4891630543515,6.52775974937384
28.809603201067,82.3824608202734,42.434144714905,7.62398829864695
92.597532510837,78.5661887295765,25.9553184394798,4.73365731814235
6.76892297432478,45.1300433477826,70,5.76341091132624
73.891297099033,88.6845615205068,56.2754251417139,5.93194088290492
